keyword,normalized_keyword,seed_group,seed_keywords,source,query_date,location,geo_target_id_sanitized,language,network,avg_monthly_searches,competition,competition_index,low_top_of_page_bid,high_top_of_page_bid,currency,monthly_searches_json,intent_category,commercial_intent,presential_intent,local_intent,beginner_intent,older_adult_explicit,employment_intent,software_download_risk,informational_risk,relevance_score,recommended_status,exclusion_reason,facts,assumptions,recommendation,notes
servicio técnico,servicio técnico,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
técnico en computación,técnico en computación,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
programación,programación,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
ingeniería informática,ingeniería informática,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
curso avanzado,curso avanzado,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,HIGH,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Nivel fuera de la oferta inicial; excluir solo si la oferta confirma nivel básico.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
niños,niños,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
colegio,colegio,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
colegios,colegios,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
universidad,universidad,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
carrera,carrera,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,LOW,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
empleo,empleo,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,EXPLICIT,LOW,LOW,0,NEGATIVE_CANDIDATE,Contexto laboral ambiguo; analizar concordancia antes de excluir.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
trabajo remoto,trabajo remoto,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,EXPLICIT,LOW,LOW,0,NEGATIVE_CANDIDATE,Contexto laboral ambiguo; analizar concordancia antes de excluir.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
manual,manual,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,HIGH,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
plantilla,plantilla,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,HIGH,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
ejercicios gratis,ejercicios gratis,negative_candidates,,manual_negative_candidate,2026-07-24,No aplica; no consultado,,Español,No aplica; no consultado,,,,,,,null,NEGATIVE_CANDIDATE,LOW,NOT_EXPLICIT,NOT_EXPLICIT,NOT_EXPLICIT,NO,NO,LOW,HIGH,0,NEGATIVE_CANDIDATE,Intención probablemente incompatible con un curso presencial B2C pagado.,HECHO: término incluido como negativa candidata manual; no fue aplicado en Google Ads.,SUPUESTO: la intención puede ser incompatible; requiere validar consultas y concordancias.,RECOMENDACIÓN: revisar antes de negativizar; no aplicar automáticamente.,Lista manual para análisis; no aplicada a ninguna campaña.
